,Tweet,Create_Date,Geo,id
6631,"Banks will freeze your money when they disagree with you.

#Bitcoin fixes this.",2022-02-12 23:49:15+00:00,,1.49265E+18
6632,"Some Bitcoin miners are trading in their diamond hands to pay for their picks and shovels. It could be a sign a shakeout of less-efficient operators is coming.

https://t.co/mxlaP7kiL5",2022-02-12 23:55:37+00:00,,1.49265E+18
6633,"If fiat money then fiat food and fiat health.

If you really want to make a difference with your protest then do it with your money. #Bitcoin https://t.co/k27HGQi9Xo",2022-02-12 23:59:38+00:00,,1.49265E+18
6634,Russian law enforcement takes down carding websites with $260 million in #crypto proceeds. https://t.co/FD6Bw1CH34,2022-02-13 00:31:18+00:00,,1.49266E+18
6635,"There is a top 5% in every industry that lead innovation and dialogue: from doctors to teachers to poets to programmers. 

They get there because they have discipline, they have love for what they do, they have courage, and they work tirelessly to hone their talent and skills…",2022-02-13 01:16:50+00:00,,1.49267E+18
6636,"The 5% Rule… a random, short 🧵

I was speaking with my friend about what he calls the 5% rule. I found it really motivating.

It applies to most things in life. 5% of people are the most successful, have the most money, are pioneers, are the most passionate, drive real change…",2022-02-13 01:16:50+00:00,,1.49267E+18
6637,"It’s rare but so are most things in life that are worth having (including #Bitcoin).

The 5% rule reminds me of one of my absolute favorite quotes by Ralph Waldo Emerson:

“Make the most of yourself. For that is all there is of you.”

Thanks to my friend Cody for the inspo!",2022-02-13 01:16:51+00:00,,1.49267E+18
6638,"When you see a 5% relationship it’s truly inspiring. 

We all know people who fit into this category. And we know many more who unfortunately don’t. 

That doesn’t mean the 5% relationships don’t require work. In fact it’s the work and communication that builds a 5% foundation.",2022-02-13 01:16:51+00:00,,1.49267E+18
6639,"The 5% rule applies to relationships as well. I’d say only about 5% of relationships are truly amazing.

55% of marriages now end in divorce.

How many people stick it out because of kids? Money? Familiarity? Routine? Fear of the unknown? Insecurities? 

Then there’s the 5%.",2022-02-13 01:16:51+00:00,,1.49267E+18
6640,"“#Cryptocurrencies have been following an adoption pattern similar to other new advanced technologies, such as the internet,” said Wells Fargo. #crypto #bitcoin $BTC https://t.co/z1CDQv8xaA",2022-02-13 01:33:03+00:00,,1.49267E+18
6641,Give &amp; forgive 🧡,2022-02-13 03:06:17+00:00,,1.4927E+18
6642,Hungary’s central bank governor says that the “Time has come to ban #crypto trading and mining in the EU.” #cryptocurrency #bitcoin $BTC https://t.co/ScNiJXeuLv,2022-02-13 03:32:03+00:00,,1.4927E+18
6643,I will still be here posting about #Bitcoin in 2030!,2022-02-13 03:57:11+00:00,,1.49271E+18
6644,"According to Jay Freeman, the #Optimism vulnerability, which has been patched, could have allowed an attacker to create an infinite amount of tokens. #L2 #CrossChain https://t.co/rNq59MowcH",2022-02-13 05:32:20+00:00,,1.49273E+18
6645,#BITCOIN TO $100’000!!!!! https://t.co/tKlyQdHkdM,2022-02-13 06:07:27+00:00,,1.49274E+18
6646,80% of #Bitcoin holders have NEVER sold their coins!,2022-02-13 06:56:35+00:00,,1.49275E+18
6647,The jail sentences given to the CEO and his accomplices are closer to the most severe punishment that is usually meted out to property crime offenders. #cryptoscam #ponzischeme https://t.co/IynH7TdnY5,2022-02-13 07:33:10+00:00,,1.49276E+18
6648,Corruption. #Bitcoin fixes this.,2022-02-13 08:28:54+00:00,,1.49278E+18
6649,"Netflix has ordered a documentary series about the couple who allegedly laundered billions of dollars from the 2016 Bitfinex hack. The DOJ has seized 94,636 #bitcoin in the largest seizure to date. https://t.co/NncqkGdcom",2022-02-13 08:32:16+00:00,,1.49278E+18
6650,"An amendment of the tax model 720, which forced taxpayers to declare the #crypto and other kinds of asset holdings outside of the country, was introduced in the #Spanish Parliament. https://t.co/Y31a3X8w3M",2022-02-13 09:34:23+00:00,,1.49279E+18
6651,BREAKING: McDonalds just filed a trademark for Metaverse based virtual restaurant!,2022-02-13 10:15:02+00:00,,1.4928E+18
6652,Source: https://t.co/BXr2ebIVQe,2022-02-13 10:15:03+00:00,,1.4928E+18
6653,"Gm!

Tonight it's #SuperBowlLVI . Despite being a Brit who knows very little about the game, I hear this year's will feature a healthy dose of crypto ads.

#WAGMI",2022-02-13 10:26:24+00:00,,1.49281E+18
6654,"“We believe that #cryptocurrencies are viable investments today, even though they remain in the early stages of their investment evolution.” #crypto #cryptocurrency #bitcoin $BTC https://t.co/z1CDQv8xaA",2022-02-13 10:33:05+00:00,,1.49281E+18
6655,"Scammers use romance ""as a hook to lure people into bogus investments, especially #cryptocurrency,"" warned the FTC. #crypto #bitcoin $BTC https://t.co/2N2sLTGQv2",2022-02-13 11:31:56+00:00,,1.49282E+18
6656,Early start on the smoker. Two point cut briskets for Super Bowl. 👍🏻,2022-02-13 11:44:04+00:00,,1.49283E+18
6657,"Just in time to say gm :) ☕️ ☺️

I’m at Platform 9¾ to meet the #Bitcoin CEO 😉 https://t.co/FfwYsysRK6",2022-02-13 12:00:52+00:00,,1.49283E+18
6658,"“It is clear-cut that #cryptocurrencies could service illegal activities and tend to build up financial pyramids,” said the central bank governor. #crypto #cryptocurrency #bitcoin $BTC https://t.co/ScNiJXeuLv",2022-02-13 12:32:04+00:00,,1.49284E+18
6659,"One job will never be enough under the fiat system.

#Bitcoin",2022-02-13 12:56:12+00:00,,1.49285E+18
6660,"I don't love trendlines, they get violated all the time. I rarely show them on my channel or here on Twitter.

But, we've continued to follow this fractal, and until otherwise, I keep an eye on it.

Trendline breakout was back tested in this 5-month repeating fractal. https://t.co/Ts3lH90qVh",2022-02-13 13:10:43+00:00,,1.49285E+18
6661,"Through a court order and a co-operative bank, a government can effectively freeze and cease funds. 

Imagine how liberally and quickly this will be done in a world of Central Bank Digital Currencies.  

Money of the future has to be decentralised for true financial freedom...",2022-02-13 13:30:35+00:00,,1.49285E+18
6662,Russian authorities plan to regulate #cryptocurrencies while banning #crypto payments. https://t.co/7yE0iXN9Nt,2022-02-13 13:32:33+00:00,,1.49285E+18
6663,"*seize lol. But when they seize those funds, it ceases your chance of ever using it again 😅",2022-02-13 13:36:11+00:00,,1.49286E+18
6664,#Bitcoin hash-rate surged to a new All-Time high yesterday.  The network is stronger than ever! 💪 https://t.co/hXlsWjJkmU,2022-02-13 13:38:38+00:00,,1.49286E+18
6665,#Bitcoin is a peaceful protest 🇨🇦 https://t.co/8eChSkPWoP,2022-02-13 14:07:57+00:00,,1.49286E+18
6666,#Bitcoin Twitter I’d love to get your thoughts/response to this tweet. 👇🏼 https://t.co/FkrRRgCkSy,2022-02-13 14:09:19+00:00,,1.49286E+18
6667,"@gladstein ⏰ Ticket prices for Bitcoin 2022 are going UP.

Lock in today's prices &amp; save an extra 10% w/ promo code: ""BRRR""

🎟️👉 https://t.co/giHnilM0xe https://t.co/HpPwrfTz6I",2022-02-13 14:24:35+00:00,,1.49287E+18
6668,#Cryptocurrency is a gray area in India. It is neither legal nor illegal. A lawmaker and government officials have clarified the legal status of #crypto. #bitcoin $BTC https://t.co/CRBWsJ0N8q,2022-02-13 15:32:07+00:00,,1.49288E+18
6669,"It's been a rough start to the year, and while markets have recovered this Feb, uncertainty still remains in the  coming weeks. I take a look at two recent institutional reports that try to make sense of the current market. And, enjoy that disclaimer 😎

https://t.co/kbChbHG91u",2022-02-13 15:35:31+00:00,,1.49289E+18
6670,"Companies hiring for crypto jobs:

- Apple
- Google
- Amazon
- Microsoft
- Nike
- VISA
- Meta
- NFL
- Mastercard
- Goldman Sachs
- PayPal

And so many more..",2022-02-13 16:09:41+00:00,,1.49289E+18
6671,"Netflix is making a series about the Bitfinex hack by a ""magician and rapper"" in which 120,000 #Bitcoin were stolen. 🤡😎 https://t.co/qtPMKh0tLV",2022-02-13 16:25:57+00:00,,1.4929E+18
6672,"One of the victims from the 52,419 investors that lost their funds has already committed suicide. https://t.co/IynH7TdnY5",2022-02-13 16:33:12+00:00,,1.4929E+18
6673,USA now hosts the most #Bitcoin nodes in the world. https://t.co/TzxuYBpv6R,2022-02-13 16:40:43+00:00,,1.4929E+18
6674,"Top 85
Source: https://t.co/sPELlFPf1D https://t.co/TtpPM0GsgD",2022-02-13 16:41:10+00:00,,1.4929E+18
6675,"The collection has seen a new record as the #NFT #CryptoPunk #5822 sold on Saturday for 8,000 #ethereum or more than $23 million. https://t.co/SFgjAi1NM6",2022-02-13 17:33:21+00:00,,1.49291E+18
6676,"“Federal and state governments must work to bring legal and regulatory certainty to the digital asset industry,” said the governor. #crypto #bitcoin #cryptocurrency $BTC https://t.co/rsCYczoTJn",2022-02-13 17:33:22+00:00,,1.49291E+18
6677,"Pic: 
Kings Cross Station, London 🇬🇧 
#archiepix",2022-02-13 18:08:53+00:00,,1.49292E+18
6678,The proposed amendment seeks to eliminate certain penalties in the previous model 720 that were declared illegal by the Court of Justice of the #European Union last month. #Spain #cryptocurrency https://t.co/Y31a3X8w3M,2022-02-13 18:34:25+00:00,,1.49293E+18
6679,This is the way. #Bitcoin https://t.co/qFIVHDeP2M,2022-02-13 18:45:42+00:00,,1.49293E+18
6680,"Banks want to be a bridge to #Bitcoin
- Barron's Magazine",2022-02-13 19:05:04+00:00,,1.49294E+18
6681,"Thank you for my #Bitcoin gear @bitcoinswagstore 
It’s coming with me to El Salvador! https://t.co/Ar42p6Sjfz",2022-02-13 19:13:39+00:00,,1.49294E+18
6682,@bitcoinswagstor,2022-02-13 19:15:20+00:00,,1.49294E+18
6683,"Amazing thread that's a must read. The scams are getting super intricate. 

Always be careful of token approvals and use more than one address if you are going to be interacting with new protocols... https://t.co/vxhBIo9Meq",2022-02-13 19:16:20+00:00,,1.49294E+18
6684,"""It’s game over for fiat.” 

El Salvador's President on the #Bitcoin Revolution. https://t.co/0600PfL550",2022-02-13 20:26:09+00:00,,1.49296E+18
6685,"""People are led to believe their new online companion is a successful investor who, before long, casually offers investment advice."" #crypto #cryptocurrency #bitcoin $BTC https://t.co/2N2sLTGQv2",2022-02-13 20:31:58+00:00,,1.49296E+18
6686,U.S. senator Ted Cruz: Authoritarians hate #Bitcoin because they can’t control it 👏 https://t.co/ZVviBCgDwk,2022-02-13 21:07:18+00:00,,1.49297E+18
6687,"#Bitcoin liberates the average citizen - Senator Ted Cruz

AKA - Zodiac Killer 😂 

 https://t.co/i5fSTbcUm7",2022-02-13 21:09:26+00:00,,1.49297E+18
6688,"On the ground in LA with @MeghanKluth and @SoFi, finance super app. Before the big game kicks off, we quizzed people about their finances to help them get their money right! 🏈⚡️
Wait til you see our quiz!

Curious about #Bitcoin? Get started with SoFi at https://t.co/L6XvrZiYU9 https://t.co/psFe6kMIay",2022-02-13 21:15:37+00:00,,1.49297E+18
6689,"Time for a #Bitcoin quiz with @MeghanKluth!

We did trivia ahead of the game with sports fans about their finances with @SoFi, the all-in-one finance app where you can bank, borrow, and #invest (also the name behind #SoFiStadium 🏈)!!

Start investing at https://t.co/L6XvrZ1nvz https://t.co/ydybTZgEWH",2022-02-13 21:31:49+00:00,,1.49297E+18
6690,"The average transaction fee on the #Ethereum network has dropped to the lowest level in four months, according to statistics on February 13, 2022. https://t.co/RYHz37RB7q",2022-02-13 21:32:28+00:00,,1.49297E+18
6691,Wait til y’all see how badly I did at the football trivia quiz 🙃,2022-02-13 21:45:06+00:00,,1.49298E+18
6692,"About to land in El HODLador to witness and document adoption of the #Bitcoin Standard by a nation in real time with @swanbitcoin! If anyone can point out @nayibbukele’s Golden Arches here, that would be much appreciated! #ElSalvador 🌋 https://t.co/zu34CgopK6",2022-02-13 22:30:41+00:00,,1.49299E+18
6693,Central bank and finance ministry agree – #bitcoin should not be recognized as legal tender in #Russia. https://t.co/7yE0iXN9Nt,2022-02-13 22:32:34+00:00,,1.49299E+18
6694,Update: @nayibbukele sort of spotted at San Salvador airport… https://t.co/8eRbGTavLp,2022-02-13 22:37:39+00:00,,1.49299E+18
6695,Time to feast https://t.co/sHYWlUrJ4A,2022-02-13 23:07:26+00:00,,1.493E+18
6696,"“We also have aspirations to take this brand global and we will do so #crypto first,” said Robinhood. #cryptocurrency #bitcoin $BTC https://t.co/ecpkxwwI0e",2022-02-13 23:31:35+00:00,,1.493E+18
6697,"@BullBitcoin_ ""The great equalizer that has this place buzzing w/ new life (and commerce), is they can all use the same globally recognized open monetary network""

Subscribe to our print magazine for the exclusive #Bitcoin Travel Guide by @PoleVaultDream

✈️🌎👉https://t.co/7CeTtr6UA8 https://t.co/O5EEldLbMO",2022-02-13 23:48:03+00:00,,1.49301E+18
6698,BREAKING 💥 A Bitcoiner just caught a touchdown pass in the Super Bowl 🙌 https://t.co/SbnNZ3iOuq,2022-02-13 23:54:43+00:00,,1.49301E+18
6699,"Are you ready?
#FFTB https://t.co/WlROufkNmk",2022-02-13 23:58:11+00:00,,1.49301E+18
6700,"Classic Coinbase

#SuperBowl https://t.co/ErcnkvKkU2",2022-02-14 00:07:13+00:00,,1.49301E+18
6701,😂 Coinbase https://t.co/NHb1H794ju,2022-02-14 00:07:20+00:00,,1.49301E+18
6702,BREAKING 💥 Coinbase airs Super Bowl ad giving away #Bitcoin 💥,2022-02-14 00:09:52+00:00,,1.49301E+18
6703,"“Guess the price in Bitcoin!”

TIL the wide receiver catches a football and a #SuperBowl commercial costs 149.28 BTC!! 

Ready to get started with #Bitcoin? @SoFi can help, just download the SoFi app or visit https://t.co/jJxMePj8wX #SoFiPartner #SoFiSponsor https://t.co/zOh82tq9Ak",2022-02-14 00:11:02+00:00,,1.49301E+18
6704,"Coinbase paid 150 #Bitcoin to crash its site

#priceofSuperBowl ad",2022-02-14 00:18:11+00:00,,1.49302E+18
6705,"It did at least get people to check them out, enough so that it crashed their app. https://t.co/uLo3oUxn4L",2022-02-14 00:18:55+00:00,,1.49302E+18
6706,"I will say this, the Coinbase ad will have people talking about it way after the Super Bowl.

“How about that Coinbase ad? Nothing but a QR code. Crazy.”",2022-02-14 00:25:26+00:00,,1.49302E+18
6707,"While #crypto is currently not legal, it is also not illegal, a lawmaker and government officials have clarified. #cryptocurrency #bitcoin $BTC https://t.co/CRBWsJ0N8q",2022-02-14 00:32:08+00:00,,1.49302E+18
6708,Are normies talking about the Coinbase ad or no?,2022-02-14 00:46:01+00:00,,1.49302E+18
6709,"NFL wide receiver Odell Beckham Jr. will take his entire new salary in #bitcoin through a partnership with Cash App

https://t.co/BgaU80sdJ4",2022-02-14 01:01:24+00:00,,1.49303E+18
6710,#FTX #SuperBowl ad wins https://t.co/2TUew8gJkh,2022-02-14 01:03:17+00:00,,1.49303E+18
6711,"In his moment of truth, @KingJames called it. 

Fortune Favors the Brave 
#FFTB https://t.co/Snhpit3vnh",2022-02-14 01:26:14+00:00,,1.49303E+18
6712,"Switzerland’s largest bank, UBS, says regulators could be waiting a long time for Congressional action in the U.S. on #crypto legislation. #cryptocurrency #bitcoin $BTC https://t.co/pVEVFRqcut",2022-02-14 01:33:29+00:00,,1.49304E+18
6713,"You’ve seen the new #FFTB spot, now step into @KingJames' world.
We recreated LeBron’s bedroom circa 2003 in 3D! https://t.co/qE1onr0RCP",2022-02-14 02:19:13+00:00,,1.49305E+18
6714,Scan the code below on @Snapchat or visit https://t.co/zoTasr3bK3 to unlock the experience! https://t.co/uhjnGYYjhP,2022-02-14 02:19:14+00:00,,1.49305E+18
6715,The Commission will review and investigate the current status of U.S. federal and state laws and regulatory rules applicable to #crypto. #cryptocurrency #bitcoin $BTC https://t.co/rsCYczoTJn,2022-02-14 02:33:23+00:00,,1.49305E+18
6716,Cooper Kupp is electric,2022-02-14 02:53:41+00:00,,1.49306E+18
6717,"“If #CBDCs are designed prudently, they can potentially offer more resilience, more safety, greater availability, and lower costs than private forms of digital money.” #crypto #cryptocurrency #bitcoin https://t.co/CU2WFJB0NK",2022-02-14 03:33:11+00:00,,1.49307E+18
6718,Which #Bitcoin Super Bowl ad was the best?,2022-02-14 03:33:56+00:00,,1.49307E+18
6719,The @coinbase Super Bowl ad: https://t.co/jByhMvN72B,2022-02-14 03:34:03+00:00,,1.49307E+18
6720,The @cryptocom Super Bowl Ad: https://t.co/YYCp4V8zL4,2022-02-14 03:34:11+00:00,,1.49307E+18
6721,The @FTX_Official Super Bowl ad: https://t.co/Fyzxd1lyFW,2022-02-14 03:34:19+00:00,,1.49307E+18
6722,Im wearing a mask in an airplane. https://t.co/E1vLJpIUJq,2022-02-14 05:03:18+00:00,,1.49309E+18
6723,"PSA: I don't know who needs to hear this but 'freedom' is not an extremist word.

Freedom is crucial.
Freedom is a basic need.
Freedom is a human right.
Freedom empowers human development.

#Bitcoin is Freedom.",2022-02-14 05:23:41+00:00,,1.49309E+18
6724,The successful test fulfills the Central Bank of Bahrain's goal of creating safe and efficient settlement solutions for customers. #CBDC #CrossBorderPayment https://t.co/hXMke6rp8E,2022-02-14 05:33:03+00:00,,1.4931E+18
6725,https://t.co/HFxr7r108d,2022-02-14 05:51:39+00:00,,1.4931E+18
6726,LBank Exchange Integrates Chainlink Price Feeds for Secure Perpetual Futures Prices https://t.co/AsjzE3U4l9,2022-02-14 06:02:05+00:00,,1.4931E+18
6727,"In crypto it’s easy to turn 1k into 10k.

But also to turn 1k into 0k. Be careful!",2022-02-14 06:18:49+00:00,,1.49311E+18
6728,"The BIFI, TONIC, VVS Exclusive Campaign is here! 🚀

🤑Trade $BIFI, $TONIC, $VVS in the https://t.co/vCNztATkNg App for the chance to win a share of the USD 100,000 prize pool! 

🗓️ Now until 3 March 2022

Sign Up Now 👉https://t.co/U53bqJvSah 

ℹ️ https://t.co/jse3o0SouK https://t.co/O0LGsJuBjG",2022-02-14 07:02:00+00:00,,1.49312E+18
6729,Jamaica’s Prime Minister Andrew Holness said the Bank of Jamaica plans to “roll out” its central bank digital currency (#CBDC) this year. #Blockchain https://t.co/QhLoQEiBJ3,2022-02-14 07:31:31+00:00,,1.49313E+18
6730,JUST RECORDED AN EMERGENCY #BITCOIN VIDEO HERE! PRESS 🧡 IF I SHOULD UPLOAD!!!! https://t.co/FqRkRdKoZQ,2022-02-14 07:51:14+00:00,,1.49313E+18
6731,"Robinhood plans to go global “crypto first.” The company said, “From the regulatory standpoint … it's probably the easiest way to go global.” #cryptocurrency #bitcoin $BTC https://t.co/ecpkxwwI0e",2022-02-14 08:31:38+00:00,,1.49314E+18
6732,European Commission to launch #DigitalEuro consultations in March. https://t.co/n0lgnWBA6R,2022-02-14 09:33:45+00:00,,1.49316E+18
6733,"Last night, Coinbase's Superbowl ad sent it more traffic than it have ever encountered! Enough to bring the site down. This for an exchange that is meant to deal with high traffic. 

Makes me realise just why these ad slots are so coveted 🤯

Did you guys watch the game?",2022-02-14 10:04:25+00:00,,1.49316E+18
6734,"gm :) ☕️ ❤️ 
Hope #Bitcoin blooms for us all in 2022! ☺️

Pic: Edinburgh Castle, Scotland #archiepix https://t.co/WNBgL8RVbj",2022-02-14 10:17:37+00:00,,1.49317E+18
6735,"UBS says ""it will take time for lawmakers to digest the complexities of these issues and reconcile potentially divergent approaches on how digital assets should be regulated."" #crypto #cryptocurrency https://t.co/pVEVFRqcut",2022-02-14 10:33:30+00:00,,1.49317E+18
6736,"I will never get tired of saying it. Trading #Bitcoin on leverage is NOT for everyone.

It is RISKY.

Most people lose money.

ONLY do it if you are EXPERIENCED.

Love you all 🧡",2022-02-14 11:22:47+00:00,,1.49318E+18
6737,"#Cent, one of the first marketplaces to allow users to mint #NFTs of tweets and sell them, has announced it is suspending almost all of its activities due to #plagiarism issues. https://t.co/b1Gingltna",2022-02-14 11:33:40+00:00,,1.49319E+18
6738,💥+100K people signed up to use Strike on the #Bitcoin Lightning Network in Argentina within 2 weeks of launching.,2022-02-14 11:34:27+00:00,,1.49319E+18
6739,"Markets Red Amidst #Geopolitical Tension, IMF Says #Crypto No Match for Well-Designed Government #CBDCs as #P2P #Fundraisers Aid #Canada #Protests https://t.co/4B2sckQhTc",2022-02-14 11:38:41+00:00,,1.49319E+18
6740,"Strike will launch in +50 countries this year.
#Bitcoin Lightning Network taking over the world! 🙌",2022-02-14 11:40:09+00:00,,1.49319E+18
6741,NEW 💥 Russia Ministry of Finance: #Bitcoin and crypto investing should NOT be a crime 🙌 https://t.co/PidNGap0lk,2022-02-14 11:56:03+00:00,,1.49319E+18
6742,"People are literally begging for Strike to launch in their country!

Very few products have this kind of demand in advance - iPhone was one of them in the early days. 🤩",2022-02-14 12:00:46+00:00,,1.49319E+18
6743,"Watch @JackMallers and @PeterMcCormack discuss 
#Bitcoin
Lightning ⚡️
IMF 
And so much more 

https://t.co/OqGBzO46DK",2022-02-14 12:06:29+00:00,,1.49319E+18
6744,NEW 💥 New Hampshire Governor signs executive order to attract #Bitcoin businesses 👏 https://t.co/lbXaHC7Tvy,2022-02-14 12:19:04+00:00,,1.4932E+18
6745,"Russia knows #Bitcoin can get around financial institutions that might block transactions (sanctions).
- deVere Group CEO",2022-02-14 12:23:17+00:00,,1.4932E+18
6746,#Bitcoin: the private markets are booming! People are investing a ton into the space.  https://t.co/SDsCWoVzVE,2022-02-14 12:27:57+00:00,,1.4932E+18
6747,"“There is no universal case for #CBDCs because each economy is different … So, central banks should tailor plans to their specific circumstances and needs.” #crypto #cryptocurrency #bitcoin $BTC https://t.co/CU2WFJB0NK",2022-02-14 12:33:13+00:00,,1.4932E+18
6748,"Today's issue:

🌱 BitMEX adds Taproot support
⚡️ Bitcoin mining conference recap
📊 Bitcoin &amp; annuities by @BitcoinActuary  

Join over 100,000 subscribers in getting pure #bitcoin signal to your inbox 👉 https://t.co/WFOvfqN42e",2022-02-14 12:39:26+00:00,,1.4932E+18
6749,"Happy #ValentinesDay all of you ❤️

Still looking for that special #crypto gift for that special someone? Well, our special merch promo is still live 👇👇

https://t.co/fbJcpp3o2p https://t.co/1ZFmvoRwb5",2022-02-14 12:41:22+00:00,,1.4932E+18
6750,"💥We have hundreds of conversations with pension funds, family offices and large banks about #Bitcoin and crypto. 

All of their employees are privately invested. 

Many are waiting for regulatory clarity to pull the trigger. 

- FTX President

#Bitcoin",2022-02-14 12:51:11+00:00,,1.49321E+18
6751,"💥 FTX President: Pension fund, family office and bank employees are ALL privately investing in #Bitcoin",2022-02-14 12:56:02+00:00,,1.49321E+18
6752,"Russia will not allow lending in #cryptocurrency or its use as collateral, finance ministry says. https://t.co/X4EAqsiQhn",2022-02-14 13:02:29+00:00,,1.49321E+18
6753,💥BREAKING: New Hampshire Governor signed an Executive Order to attract more #Bitcoin businesses.,2022-02-14 13:07:55+00:00,,1.49321E+18
6754,"I have a sore throat, so Spaces delayed until tomorrow. 🤒 

💥Good news: Got my new iPhone this morning and everything works perfectly with the mic I bought. 

Audio should be 🔥 

Thank you for being patient w me while I learn how to do this better each week. 😉 🙌",2022-02-14 13:46:10+00:00,,1.49322E+18
6755,"@FinanceRussian Statements from Russia and China suggest the two nations are prepared to evade economic sanctions, with #Bitcoin being a potential tool.

https://t.co/JfFT24FRF2",2022-02-14 13:53:47+00:00,,1.49322E+18
6756,Bitrue To List SundaeSwap As Cardano’s DEX Gets Off To A Rocky Start https://t.co/BTTtFAHgot,2022-02-14 14:03:15+00:00,,1.49322E+18
6757,💥 Almost $1 MILLION donated in #Bitcoin to Canada's Freedom Convoy💥 https://t.co/3mKOwNFPJF,2022-02-14 14:13:32+00:00,,1.49323E+18
6758,"Stealing a tomato is a crime.

Stealing $50 TRILLION is monetary policy.",2022-02-14 14:16:04+00:00,,1.49323E+18
6759,"MUST-WATCH clip and episode featuring @NorthmanTrader.

I got to hear Sven Henrich's insights into how financial markets are moving, his #Bitcoin journey, the Fed's lack of credibility, our debt bubble and more.

https://t.co/KkzlHOrbM0
Audio version: https://t.co/PqmUcynBjn https://t.co/0OvJoSjqHX",2022-02-14 14:19:25+00:00,,1.49323E+18
6760,"@NorthmanTrader An hour of truth bombs, Sven! Thank you again and Happy Valentine's Day to the #Bitcoin lady who helped convert you ;)",2022-02-14 14:27:51+00:00,,1.49323E+18
6761,"""Whatever the government does, we consult and have discussions with the RBI,"" said the finance minister. #crypto #cryptocurrency #bitcoin $BTC https://t.co/5r7EX35C4q",2022-02-14 14:28:41+00:00,,1.49323E+18
6762,The #CBDC is expected to address and eliminate the inefficiencies and pain points that exist today in the traditional cross-border payments arena. https://t.co/hXMke6rp8E,2022-02-14 14:33:07+00:00,,1.49323E+18
6763,"70,000 people gathered maskless in SoFi Stadium last night for the Super Bowl while grade schoolers are still mandated to wear masks all day in LA County. 

Make it make sense. 

The pandemic is over.",2022-02-14 14:36:54+00:00,,1.49323E+18
6764,"Crypto News is live! Lot's to cover today including:

- #Bitcoin seizure
- Polygon Raise
- BlackRock Moves
- Corporate Adoption
- Heavy inflation
- Axie Tokenomics
- Market Update

And much, much more. Enjoy!

https://t.co/IgAuCXEdA8",2022-02-14 14:52:08+00:00,,1.49324E+18
6765,Good morning and Happy Valentine’s Day from El Zonte where I am filming with @maxkeiser and @stacyherbert this morning! #ElSalvador #Bitcoin 🇸🇻 https://t.co/s5epvtFOTx,2022-02-14 15:13:49+00:00,,1.49324E+18
6766,#Bitcoin is making the world a better place.,2022-02-14 15:25:28+00:00,,1.49325E+18
6767,"Break up with Fiat this Valentine’s Day.

You’re worth it.

Buy #Bitcoin 😉",2022-02-14 15:26:29+00:00,,1.49325E+18
6768,💥 Coinbase had over 20 million hits on their landing page in ONE minute from their Super Bowl commercial 🤯,2022-02-14 15:30:48+00:00,,1.49325E+18
6769,"#BTC, #ETH prices volatile following #SuperBowl https://t.co/6H9oGgXp56",2022-02-14 15:31:59+00:00,,1.49325E+18
6770,"Show your support and style with this awesome trucker hat, with all proceeds going directly to the support Canada's ""Freedom Convoy""

https://t.co/27UOGxemBJ",2022-02-14 15:38:50+00:00,,1.49325E+18
6771,https://t.co/dPykcbMR5m,2022-02-14 15:44:30+00:00,,1.49325E+18
6772,"I’m sharing behind-the-scenes photos and content from #ElSalvador on my Super Follows page, come join! https://t.co/WMPKhV92lX",2022-02-14 15:52:17+00:00,{'place_id': '43bf7210cd175772'},1.49325E+18
6773,Don't be like Larry. Or @davidfrum. https://t.co/Fr9olTl7Iz,2022-02-14 15:59:37+00:00,,1.49325E+18
6774,#BTC BREAKOUT! (Waiting 4 conf.) https://t.co/9D0muUWBZX,2022-02-14 16:21:21+00:00,,1.49326E+18
6775,💥 These 23 year old Texans made $4 million last year mining #bitcoin 👏 https://t.co/lRoaAw2PSw,2022-02-14 16:39:51+00:00,,1.49326E+18
6776,"#BITCOIN’s monthly supply inflation is $1.16 Billion.

Sounds a lot? It’s a small burp for fiat.",2022-02-14 17:09:17+00:00,,1.49327E+18
6777,"+ On-chain analytics ⛓️
+ Bitcoin derivative markets 📊
+ Global macroeconomic outlook 🌎

Subscribe to The Deep Dive newsletter and claim your FREE DOWNLOAD of our monthly report 🤿👇
https://t.co/Zaanc3o1Z9 https://t.co/7lDntpqtEk",2022-02-14 17:11:17+00:00,,1.49327E+18
6778,"The processing power backing the #Bitcoin network has tapped another all-time high in 2022, reaching 246 EH/s on February 12. https://t.co/xO4HyD5ixP",2022-02-14 17:32:24+00:00,,1.49328E+18
6779,"Let’s walk to #Bitcoin Beach… 
#ElSalvador 🇸🇻 https://t.co/83XrxmKcw9",2022-02-14 17:34:45+00:00,{'place_id': '07d9ee1249886000'},1.49328E+18
6780,"E-mini NASDAQ-100 trades up 1% from its previous close
https://t.co/I9RI6TB9iO",2022-02-14 17:36:27+00:00,,1.49328E+18
6781,#Bitcoin is financial freedom 🙌 https://t.co/PowWG8hrND,2022-02-14 17:51:53+00:00,,1.49328E+18
6782,Max Keiser and Stacy Herbert Interview - Bitcoin Magazine LIVE # 36 https://t.co/uh1SOYAUnK,2022-02-14 17:55:54+00:00,,1.49328E+18
6783,"#Bitcoin balance on exchanges. 

33,000 $BTC in net outflows over the last month. https://t.co/wn4yysymmz",2022-02-14 18:01:31+00:00,,1.49328E+18
